datos_a§o;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;a§o_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2015;UR;06;Tetu†n;064;ALMENARA;I;Industrial;66;1.972;97.665;1.480;;;121.122.369,82;1.835.187,42
2015;UR;06;Tetu†n;064;ALMENARA;K;Deportivo;2;1.982;9.193;4.596;;;9.394.847,20;4.697.423,60
2015;UR;06;Tetu†n;064;ALMENARA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;66;;;;146.318;2.217;41.174.738,00;623.859,67
2015;UR;06;Tetu†n;064;ALMENARA;O;Oficinas;230;1.978;97.901;426;;;189.926.375,56;825.766,85
2015;UR;06;Tetu†n;064;ALMENARA;P;Edificio Singular;4;1.996;16.223;4.056;;;17.920.729,16;4.480.182,29
2015;UR;06;Tetu†n;064;ALMENARA;R;Religioso;8;1.968;3.467;433;;;2.982.247,52;372.780,94
2015;UR;06;Tetu†n;064;ALMENARA;V;Residencial;9.998;1.984;957.243;96;;;1.116.488.032,01;111.671,14
2015;UR;06;Tetu†n;064;ALMENARA;Y;Sanidad y Beneficencia;14;1.970;23.902;1.707;;;26.123.332,70;1.865.952,34
2015;UR;06;Tetu†n;065;VALDEACEDERAS;A;AlmacÇn-Estacionamiento;6.161;1.990;233.976;38;;;86.249.961,08;13.999,34
2015;UR;06;Tetu†n;065;VALDEACEDERAS;C;Comercial;880;1.971;105.030;119;;;110.330.761,63;125.375,87
2015;UR;06;Tetu†n;065;VALDEACEDERAS;E;Cultural;23;1.974;22.336;971;;;19.308.512,96;839.500,56
2015;UR;06;Tetu†n;065;VALDEACEDERAS;G;Ocio y Hosteler°a;7;1.965;4.319;617;;;5.304.790,93;757.827,28
2015;UR;06;Tetu†n;065;VALDEACEDERAS;I;Industrial;147;1.967;29.866;203;;;17.475.991,09;118.884,29
2015;UR;06;Tetu†n;065;VALDEACEDERAS;K;Deportivo;9;1.981;19.577;2.175;;;13.375.975,06;1.486.219,45
2015;UR;06;Tetu†n;065;VALDEACEDERAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;257;;;;73.559;286;61.360.024,37;238.754,96
2015;UR;06;Tetu†n;065;VALDEACEDERAS;O;Oficinas;125;1.975;13.729;110;;;13.569.680,77;108.557,45
2015;UR;06;Tetu†n;065;VALDEACEDERAS;P;Edificio Singular;2;1.972;3.822;1.911;;;3.433.396,02;1.716.698,01
2015;UR;06;Tetu†n;065;VALDEACEDERAS;R;Religioso;2;1.970;1.295;648;;;1.188.780,32;594.390,16
2015;UR;06;Tetu†n;065;VALDEACEDERAS;T;Espect†culos;1;1.993;84;84;;;96.629,46;96.629,46
2015;UR;06;Tetu†n;065;VALDEACEDERAS;V;Residencial;12.287;1.979;921.977;75;;;918.582.992,53;74.760,56
2015;UR;06;Tetu†n;065;VALDEACEDERAS;Y;Sanidad y Beneficencia;7;1.985;9.006;1.287;;;8.199.669,92;1.171.381,42
2015;UR;06;Tetu†n;066;BERRUGUETE;A;AlmacÇn-Estacionamiento;4.491;1.994;206.512;46;;;87.381.006,87;19.456,92
2015;UR;06;Tetu†n;066;BERRUGUETE;C;Comercial;855;1.962;105.483;123;;;130.843.005,72;153.032,76
2015;UR;06;Tetu†n;066;BERRUGUETE;E;Cultural;9;1.958;19.267;2.141;;;14.439.966,71;1.604.440,75
2015;UR;06;Tetu†n;066;BERRUGUETE;G;Ocio y Hosteler°a;2;1.948;298;149;;;350.133,74;175.066,87
2015;UR;06;Tetu†n;066;BERRUGUETE;I;Industrial;125;1.961;29.161;233;;;20.838.258,64;166.706,07
2015;UR;06;Tetu†n;066;BERRUGUETE;K;Deportivo;2;1.982;3.587;1.794;;;4.173.094,31;2.086.547,16
2015;UR;06;Tetu†n;066;BERRUGUETE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;84;;;;27.174;324;20.699.960,37;246.428,10
2015;UR;06;Tetu†n;066;BERRUGUETE;O;Oficinas;93;1.973;15.073;162;;;15.725.376,63;169.090,07
2015;UR;06;Tetu†n;066;BERRUGUETE;R;Religioso;6;1.972;3.412;569;;;2.721.504,35;453.584,06
2015;UR;06;Tetu†n;066;BERRUGUETE;V;Residencial;11.777;1.970;914.284;78;;;1.019.479.200,99;86.565,27
2015;UR;06;Tetu†n;066;BERRUGUETE;Y;Sanidad y Beneficencia;9;1.980;10.330;1.148;;;10.819.267,76;1.202.140,86
2015;UR;07;Chamber°;071;GAZTAMBIDE;A;AlmacÇn-Estacionamiento;5.063;1.977;252.734;50;;;124.402.942,64;24.570,99
2015;UR;07;Chamber°;071;GAZTAMBIDE;C;Comercial;1.322;1.956;174.666;132;;;293.989.003,92;222.382,00
2015;UR;07;Chamber°;071;GAZTAMBIDE;E;Cultural;21;1.960;34.303;1.633;;;33.436.456,86;1.592.212,23
2015;UR;07;Chamber°;071;GAZTAMBIDE;G;Ocio y Hosteler°a;4;1.969;7.860;1.965;;;15.082.955,34;3.770.738,84
2015;UR;07;Chamber°;071;GAZTAMBIDE;I;Industrial;37;1.953;13.249;358;;;9.656.047,01;260.974,24
2015;UR;07;Chamber°;071;GAZTAMBIDE;K;Deportivo;3;1.944;1.170;390;;;1.107.680,98;369.226,99
2015;UR;07;Chamber°;071;GAZTAMBIDE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;3;;;;1.238;413;157.793,23;52.597,74
2015;UR;07;Chamber°;071;GAZTAMBIDE;O;Oficinas;211;1.967;42.526;202;;;62.965.692,16;298.415,60
2015;UR;07;Chamber°;071;GAZTAMBIDE;P;Edificio Singular;1;1.924;834;834;;;693.501,84;693.501,84
2015;UR;07;Chamber°;071;GAZTAMBIDE;R;Religioso;3;1.945;9.995;3.332;;;8.542.522,65;2.847.507,55
2015;UR;07;Chamber°;071;GAZTAMBIDE;T;Espect†culos;2;1.980;1.748;874;;;3.133.448,08;1.566.724,04
2015;UR;07;Chamber°;071;GAZTAMBIDE;V;Residencial;12.907;1.956;1.464.550;113;;;1.988.117.542,28;154.034,05
2015;UR;07;Chamber°;071;GAZTAMBIDE;Y;Sanidad y Beneficencia;78;1.968;49.488;634;;;57.430.935,39;736.294,04
2015;UR;07;Chamber°;072;ARAPILES;A;AlmacÇn-Estacionamiento;2.341;1.977;201.738;86;;;98.941.091,06;42.264,46
2015;UR;07;Chamber°;072;ARAPILES;C;Comercial;1.009;1.949;153.762;152;;;234.346.264,98;232.255,96
2015;UR;07;Chamber°;072;ARAPILES;E;Cultural;32;1.949;43.557;1.361;;;43.819.541,99;1.369.360,69
2015;UR;07;Chamber°;072;ARAPILES;G;Ocio y Hosteler°a;17;1.959;23.103;1.359;;;41.506.983,96;2.441.587,29
2015;UR;07;Chamber°;072;ARAPILES;I;Industrial;28;1.952;89.550;3.198;;;72.567.706,77;2.591.703,81
2015;UR;07;Chamber°;072;ARAPILES;K;Deportivo;5;1.957;2.593;519;;;2.068.237,73;413.647,55
2015;UR;07;Chamber°;072;ARAPILES;O;Oficinas;387;1.964;108.675;281;;;183.430.580,24;473.980,83
2015;UR;07;Chamber°;072;ARAPILES;P;Edificio Singular;3;1.952;3.062;1.021;;;3.402.741,80;1.134.247,27
2015;UR;07;Chamber°;072;ARAPILES;R;Religioso;5;1.975;2.635;527;;;2.735.605,97;547.121,19
2015;UR;07;Chamber°;072;ARAPILES;T;Espect†culos;5;1.976;40.925;8.185;;;61.274.984,89;12.254.996,98
2015;UR;07;Chamber°;072;ARAPILES;V;Residencial;13.381;1.951;1.388.308;104;;;1.905.672.010,78;142.416,26
2015;UR;07;Chamber°;072;ARAPILES;Y;Sanidad y Beneficencia;7;1.946;16.850;2.407;;;15.998.125,70;2.285.446,53
2015;UR;07;Chamber°;073;TRAFALGAR;A;AlmacÇn-Estacionamiento;3.425;1.982;196.703;57;;;97.813.752,08;28.558,76
2015;UR;07;Chamber°;073;TRAFALGAR;C;Comercial;1.192;1.948;197.897;166;;;301.291.988,79;252.761,74
2015;UR;07;Chamber°;073;TRAFALGAR;E;Cultural;19;1.960;38.292;2.015;;;42.202.595,57;2.221.189,24
2015;UR;07;Chamber°;073;TRAFALGAR;G;Ocio y Hosteler°a;9;1.976;25.943;2.883;;;49.331.473,38;5.481.274,82
2015;UR;07;Chamber°;073;TRAFALGAR;I;Industrial;33;1.954;25.010;758;;;20.986.251,73;635.947,02
2015;UR;07;Chamber°;073;TRAFALGAR;K;Deportivo;3;1.956;1.481;494;;;1.292.067,55;430.689,18
2015;UR;07;Chamber°;073;TRAFALGAR;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;6;;;;2.220;370;6.140.871,00;1.023.478,50
2015;UR;07;Chamber°;073;TRAFALGAR;O;Oficinas;643;1.962;249.590;388;;;395.603.809,08;615.246,98
2015;UR;07;Chamber°;073;TRAFALGAR;P;Edificio Singular;4;1.971;27.699;6.925;;;35.916.763,87;8.979.190,97
2015;UR;07;Chamber°;073;TRAFALGAR;R;Religioso;6;1.953;12.193;2.032;;;11.880.944,27;1.980.157,38
2015;UR;07;Chamber°;073;TRAFALGAR;T;Espect†culos;6;1.960;18.204;3.034;;;31.760.336,22;5.293.389,37
2015;UR;07;Chamber°;073;TRAFALGAR;V;Residencial;13.360;1.950;1.395.776;104;;;1.914.699.328,19;143.315,82
2015;UR;07;Chamber°;073;TRAFALGAR;Y;Sanidad y Beneficencia;13;1.958;25.569;1.967;;;28.960.361,95;2.227.720,15
2015;UR;07;Chamber°;074;ALMAGRO;A;AlmacÇn-Estacionamiento;4.904;1.977;328.011;67;;;207.333.239,62;42.278,39
2015;UR;07;Chamber°;074;ALMAGRO;C;Comercial;721;1.953;140.432;195;;;253.833.300,49;352.057,28
2015;UR;07;Chamber°;074;ALMAGRO;E;Cultural;50;1.962;121.767;2.435;;;148.298.514,44;2.965.970,29
2015;UR;07;Chamber°;074;ALMAGRO;G;Ocio y Hosteler°a;125;1.986;69.161;553;;;159.256.285,65;1.274.050,29
2015;UR;07;Chamber°;074;ALMAGRO;I;Industrial;18;1.958;18.413;1.023;;;16.838.100,18;935.450,01
2015;UR;07;Chamber°;074;ALMAGRO;K;Deportivo;4;1.970;3.298;824;;;3.726.549,62;931.637,40
2015;UR;07;Chamber°;074;ALMAGRO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;2;;;;4.347;2.174;5.086.422,60;2.543.211,30
2015;UR;07;Chamber°;074;ALMAGRO;O;Oficinas;958;1.960;622.507;650;;;1.350.675.405,09;1.409.890,82
2015;UR;07;Chamber°;074;ALMAGRO;P;Edificio Singular;27;1.956;112.767;4.177;;;157.657.753,33;5.839.176,05
2015;UR;07;Chamber°;074;ALMAGRO;R;Religioso;10;1.948;50.167;5.017;;;47.721.439,05;4.772.143,90
2015;UR;07;Chamber°;074;ALMAGRO;V;Residencial;8.952;1.957;1.602.397;179;;;2.597.071.293,91;290.110,73
2015;UR;07;Chamber°;074;ALMAGRO;Y;Sanidad y Beneficencia;24;1.957;55.826;2.326;;;67.758.304,47;2.823.262,69
2015;UR;07;Chamber°;075;RIOS ROSAS;A;AlmacÇn-Estacionamiento;4.472;1.985;288.709;65;;;149.589.918,07;33.450,34
2015;UR;07;Chamber°;075;RIOS ROSAS;C;Comercial;1.015;1.955;140.028;138;;;203.612.866,34;200.603,81
2015;UR;07;Chamber°;075;RIOS ROSAS;E;Cultural;14;1.956;81.302;5.807;;;95.992.059,48;6.856.575,68
2015;UR;07;Chamber°;075;RIOS ROSAS;G;Ocio y Hosteler°a;5;1.977;40.125;8.025;;;79.298.121,58;15.859.624,32
2015;UR;07;Chamber°;075;RIOS ROSAS;I;Industrial;26;1.963;98.667;3.795;;;44.448.566,91;1.709.560,27
2015;UR;07;Chamber°;075;RIOS ROSAS;K;Deportivo;2;1.950;567;284;;;265.113,54;132.556,77
2015;UR;07;Chamber°;075;RIOS ROSAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;3;;;;10.195;3.398;120.322,00;40.107,33
2015;UR;07;Chamber°;075;RIOS ROSAS;O;Oficinas;657;1.967;278.900;425;;;457.389.477,37;696.178,81
2015;UR;07;Chamber°;075;RIOS ROSAS;P;Edificio Singular;16;1.968;257.239;16.077;;;372.222.093,59;23.263.880,85
2015;UR;07;Chamber°;075;RIOS ROSAS;R;Religioso;3;1.956;10.218;3.406;;;13.438.628,77;4.479.542,92
2015;UR;07;Chamber°;075;RIOS ROSAS;V;Residencial;14.143;1.956;1.545.592;109;;;2.245.282.027,84;158.755,71
2015;UR;07;Chamber°;075;RIOS ROSAS;Y;Sanidad y Beneficencia;18;1.952;23.483;1.305;;;22.519.366,60;1.251.075,92
2015;UR;07;Chamber°;076;VALLEHERMOSO;A;AlmacÇn-Estacionamiento;2.664;1.982;253.011;95;;;118.826.536,14;44.604,56
2015;UR;07;Chamber°;076;VALLEHERMOSO;C;Comercial;598;1.960;101.650;170;;;185.426.768,36;310.078,21
2015;UR;07;Chamber°;076;VALLEHERMOSO;E;Cultural;51;1.962;175.060;3.433;;;221.798.663,39;4.348.993,40
2015;UR;07;Chamber°;076;VALLEHERMOSO;I;Industrial;16;1.959;2.316;145;;;1.759.217,17;109.951,07
2015;UR;07;Chamber°;076;VALLEHERMOSO;K;Deportivo;5;1.986;102.967;20.593;;;104.327.118,77;20.865.423,75
2015;UR;07;Chamber°;076;VALLEHERMOSO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;5;;;;50.005;10.001;24.728.305,00;4.945.661,00
2015;UR;07;Chamber°;076;VALLEHERMOSO;O;Oficinas;369;1.966;82.979;225;;;146.569.493,79;397.207,30
2015;UR;07;Chamber°;076;VALLEHERMOSO;P;Edificio Singular;6;1.962;251.900;41.983;;;341.540.692,13;56.923.448,69
2015;UR;07;Chamber°;076;VALLEHERMOSO;R;Religioso;28;1.961;49.584;1.771;;;48.853.816,16;1.744.779,15
2015;UR;07;Chamber°;076;VALLEHERMOSO;V;Residencial;9.893;1.963;1.258.426;127;;;2.106.225.586,59;212.900,60
2015;UR;07;Chamber°;076;VALLEHERMOSO;Y;Sanidad y Beneficencia;14;1.968;62.033;4.431;;;99.961.102,71;7.140.078,76
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;A;AlmacÇn-Estacionamiento;58;1.988;3.178;55;;;548.753,64;9.461,27
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;C;Comercial;79;1.957;8.392;106;;;8.998.500,47;113.905,07
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;E;Cultural;4;1.950;4.523;1.131;;;3.721.541,36;930.385,34
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;G;Ocio y Hosteler°a;8;1.952;3.011;376;;;3.133.069,22;391.633,65
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;I;Industrial;10;1.957;6.830;683;;;4.359.843,11;435.984,31
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;K;Deportivo;6;1.978;159.558;26.593;;;63.549.309,43;10.591.551,57
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;38;;;;770.382;20.273;43.973.773,69;1.157.204,57
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;O;Oficinas;4;1.954;5.866;1.466;;;5.656.747,58;1.414.186,90
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;P;Edificio Singular;10;1.963;252.389;25.239;;;245.465.897,19;24.546.589,72
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;R;Religioso;3;1.955;22.584;7.528;;;2.977.606,34;992.535,45
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;V;Residencial;1.456;1.960;153.524;105;;;157.060.495,51;107.871,22
2015;UR;08;Fuencarral - El Pardo;081;EL PARDO;Y;Sanidad y Beneficencia;2;1.972;131;66;;;116.592,89;58.296,44
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;A;AlmacÇn-Estacionamiento;1.093;1.975;36.977;34;;;11.565.714,98;10.581,62
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;C;Comercial;10;1.977;2.346;235;;;3.532.299,19;353.229,92
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;E;Cultural;1;1.991;24.894;24.894;;;31.283.602,54;31.283.602,54
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;G;Ocio y Hosteler°a;2;1.954;6.961;3.480;;;9.409.767,08;4.704.883,54
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;I;Industrial;5;1.974;159;32;;;108.411,69;21.682,34
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;K;Deportivo;3;1.966;8.175;2.725;;;5.553.462,73;1.851.154,24
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;26;;;;74.200;2.854;11.554.749,60;444.413,45
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;O;Oficinas;1;1.993;3.582;3.582;;;3.157.572,18;3.157.572,18
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;P;Edificio Singular;1;1.996;6.691;6.691;;;7.991.778,38;7.991.778,38
2015;UR;08;Fuencarral - El Pardo;082;FUENTELARREINA;V;Residencial;1.293;1.972;344.517;266;;;419.416.832,51;324.374,97
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;A;AlmacÇn-Estacionamiento;7.743;1.991;358.935;46;;;112.683.320,73;14.552,93
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;C;Comercial;844;1.977;91.658;109;;;96.245.553,44;114.035,02
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;E;Cultural;24;1.973;93.318;3.888;;;72.687.735,39;3.028.655,64
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;G;Ocio y Hosteler°a;3;1.959;994;331;;;1.202.144,55;400.714,85
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;I;Industrial;44;1.975;9.078;206;;;6.111.681,14;138.901,84
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;K;Deportivo;37;1.989;35.797;967;;;21.511.992,67;581.405,21
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;305;;;;377.991;1.239;136.644.275,60;448.014,02
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;O;Oficinas;146;1.957;73.867;506;;;90.042.075,55;616.726,54
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;R;Religioso;16;1.978;8.294;518;;;8.497.517,33;531.094,83
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;V;Residencial;19.428;1.980;2.296.586;118;;;2.647.447.809,38;136.269,70
2015;UR;08;Fuencarral - El Pardo;083;PE•A GRANDE;Y;Sanidad y Beneficencia;27;1.989;73.992;2.740;;;93.546.087,97;3.464.669,92
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;A;AlmacÇn-Estacionamiento;3.526;1.978;199.778;57;;;57.515.772,64;16.311,90
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;C;Comercial;2.094;1.970;386.292;184;;;593.848.800,15;283.595,42
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;E;Cultural;51;1.969;88.085;1.727;;;70.366.694,85;1.379.739,11
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;G;Ocio y Hosteler°a;4;1.973;1.358;340;;;1.434.538,77;358.634,69
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;I;Industrial;72;1.970;23.314;324;;;20.282.410,16;281.700,14
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;K;Deportivo;5;1.981;23.920;4.784;;;16.853.311,11;3.370.662,22
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;13;;;;129.371;9.952;10.108.084,00;777.544,92
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;O;Oficinas;119;1.967;26.498;223;;;34.169.731,55;287.140,60
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;P;Edificio Singular;1;1.969;972;972;;;817.296,48;817.296,48
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;R;Religioso;9;1.967;3.320;369;;;2.722.150,08;302.461,12
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;T;Espect†culos;2;1.976;28.385;14.192;;;28.493.727,57;14.246.863,78
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;V;Residencial;21.381;1.969;1.698.246;79;;;1.805.600.259,49;84.448,82
2015;UR;08;Fuencarral - El Pardo;084;EL PILAR;Y;Sanidad y Beneficencia;3;1.973;1.534;511;;;1.356.170,45;452.056,82
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;A;AlmacÇn-Estacionamiento;7.953;1.983;287.941;36;;;109.961.953,93;13.826,47
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;C;Comercial;581;1.978;67.507;116;;;79.148.585,71;136.228,20
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;E;Cultural;17;1.981;95.353;5.609;;;91.227.996,50;5.366.352,74
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;G;Ocio y Hosteler°a;3;1.999;167.556;55.852;;;346.210.875,55;115.403.625,18
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;I;Industrial;26;1.979;6.179;238;;;4.481.558,42;172.367,63
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;K;Deportivo;11;1.987;32.902;2.991;;;22.445.500,21;2.040.500,02
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;19;;;;178.508;9.395;48.745.194,00;2.565.536,53
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;O;Oficinas;74;1.986;447.047;6.041;;;877.808.641,32;11.862.278,94
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;P;Edificio Singular;1;1.981;2.896;2.896;;;2.539.654,18;2.539.654,18
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;R;Religioso;3;1.981;2.809;936;;;2.589.043,88;863.014,63
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;V;Residencial;13.526;1.980;1.723.852;127;;;1.986.534.987,50;146.867,88
2015;UR;08;Fuencarral - El Pardo;085;LA PAZ;Y;Sanidad y Beneficencia;30;1.985;277.646;9.255;;;309.072.548,45;10.302.418,28
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;A;AlmacÇn-Estacionamiento;18.907;2.003;650.692;34;;;241.124.949,79;12.753,21
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;C;Comercial;1.290;1.986;219.416;170;;;256.332.340,99;198.707,24
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;E;Cultural;31;1.987;137.835;4.446;;;130.445.818,97;4.207.929,64
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;G;Ocio y Hosteler°a;11;1.622;63.617;5.783;;;71.206.338,54;6.473.303,50
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;I;Industrial;394;1.984;1.227.088;3.114;;;419.009.933,58;1.063.476,99
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;K;Deportivo;22;1.991;110.288;5.013;;;79.834.569,20;3.628.844,05
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;462;;;;2.122.316;4.594;663.501.431,94;1.436.150,29
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;O;Oficinas;547;1.993;1.685.538;3.081;;;2.023.670.919,56;3.699.581,21
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;P;Edificio Singular;2;1.976;14.579;7.290;;;22.335.395,34;11.167.697,67
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;R;Religioso;10;1.951;9.233;923;;;7.355.980,28;735.598,03
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;T;Espect†culos;3;1.981;39.901;13.300;;;37.621.854,25;12.540.618,08
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;V;Residencial;26.036;1.990;2.967.873;114;;;3.204.466.637,52;123.078,30
2015;UR;08;Fuencarral - El Pardo;086;VALVERDE;Y;Sanidad y Beneficencia;25;1.979;244.684;9.787;;;282.953.492,85;11.318.139,71
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;A;AlmacÇn-Estacionamiento;6.626;1.996;280.073;42;;;98.993.990,08;14.940,23
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;C;Comercial;226;1.996;64.404;285;;;69.378.282,99;306.983,55
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;E;Cultural;15;1.989;145.458;9.697;;;130.119.411,47;8.674.627,43
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;G;Ocio y Hosteler°a;4;1.992;5.208;1.302;;;6.133.312,36;1.533.328,09
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;I;Industrial;25;1.980;27.061;1.082;;;24.866.616,92;994.664,68
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;K;Deportivo;24;1.994;685.932;28.580;;;95.490.290,59;3.978.762,11
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;275;;;;1.095.313;3.983;212.111.194,99;771.313,44
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;O;Oficinas;66;1.990;69.229;1.049;;;84.178.114,38;1.275.425,98
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;P;Edificio Singular;1;2.011;7.587;7.587;;;8.709.773,10;8.709.773,10
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;R;Religioso;2;2.004;4.789;2.394;;;7.320.325,32;3.660.162,66
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;V;Residencial;11.417;1.992;2.071.690;181;;;2.408.147.590,91;210.926,48
2015;UR;08;Fuencarral - El Pardo;087;MIRASIERRA;Y;Sanidad y Beneficencia;16;1.988;106.995;6.687;;;136.578.985,52;8.536.186,60
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;A;AlmacÇn-Estacionamiento;7.097;2.006;219.639;31;;;97.213.926,48;13.697,89
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;C;Comercial;212;2.006;71.728;338;;;70.804.437,25;333.983,19
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;E;Cultural;10;1.990;692.194;69.219;;;609.879.542,31;60.987.954,23
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;G;Ocio y Hosteler°a;1;1.965;922;922;;;830.093,88;830.093,88
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;I;Industrial;4;1.996;49.704;12.426;;;27.169.423,00;6.792.355,75
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;K;Deportivo;4;1.992;20.673;5.168;;;14.167.387,33;3.541.846,83
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;154;;;;1.171.462;7.607;186.313.297,00;1.209.826,60
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;O;Oficinas;5;2.008;16.865;3.373;;;20.506.951,26;4.101.390,25
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;P;Edificio Singular;2;1.948;177.984;88.992;;;128.565.860,36;64.282.930,18
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;R;Religioso;6;1.983;84.836;14.139;;;30.205.545,10;5.034.257,52
