"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"rotulo";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"desc_ubicacion_terraza";"hora_ini_LJ_es";"hora_fin_LJ_es";"hora_ini_LJ_ra";"hora_fin_LJ_ra";"hora_ini_VS_es";"hora_fin_VS_es";"hora_ini_VS_ra";"hora_fin_VS_ra";"mesas_aux_es";"mesas_aux_ra";"mesas_es";"mesas_ra";"sillas_es";"sillas_ra";"id_terraza"
"10002337";"1";"CENTRO              ";"106";"SOL                 ";"11007445";"1";"CALLE  ALCALA NUM 21   ";"28014";"440654,59";"4474390,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"STARBUCKS";"1";"Anual";"1";"Abierta";"52,24";"52,24";"04/05/2015";"11007445";"1";"CALLE  ALCALA NUM 21   ";"Acera";"5.77";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"16";"16";"56";"56";"2322"
"10002342";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004980";"1";"CALLE  SAN LORENZO NUM 19   ";"28004";"440784,59";"4475143,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"MOLIERE";"1";"Anual";"1";"Abierta";"2,88";"2,88";"09/08/2017";"11004959";"1";"CALLE  HORTALEZA NUM 67   ";"Acera";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"2";"2";"4";"4";"6315"
"10002356";"1";"CENTRO              ";"101";"PALACIO             ";"11000747";"1";"CALLE  SAN BRUNO NUM 1   ";"28005";"439958,59";"4473811,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BAR SAN BRUNO";"1";"Anual";"1";"Abierta";"23,4";"23,4";"04/05/2015";"11000747";"1";"CALLE  SAN BRUNO NUM 1   ";"Calle peatonal";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"10";"10";"30";"30";"2323"
"10002357";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11003120";"1";"PLAZA  EMPERADOR CARLOS V NUM 9   ";"28012";"441219,58";"4473355,52";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"100 MONTADITOS";"1";"Anual";"1";"Abierta";"39,78";"39,78";"12/01/2015";"11003120";"1";"PLAZA  EMPERADOR CARLOS V NUM 9   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"12";"12";"46";"46";"1332"
"10002364";"1";"CENTRO              ";"103";"CORTES              ";"11004160";"1";"CALLE  ALCALA NUM 35   ";"28014";"440777,59";"4474441,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"OTOTOI";"1";"Anual";"1";"Abierta";"38,38";"38,38";"26/06/2015";"11004160";"1";"CALLE  ALCALA NUM 35   ";"Acera";"4.63";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"12";"12";"42";"42";"2758"
"10002373";"1";"CENTRO              ";"101";"PALACIO             ";"20147514";"1";"PLAZA  CONDE DE MIRANDA NUM 4   ";"28005";"439817,59";"4474057,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"TABERNA MIRANDA";"1";"Anual";"1";"Abierta";"7,04";"7,04";"14/08/2014";"20003864";"1";"CALLE  CONDE DE MIRANDA NUM 2   ";"Calle peatonal";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"12";"12";"48";"48";"809"
"10002400";"1";"CENTRO              ";"103";"CORTES              ";"20104659";"1";"PLAZA  ANGEL NUM 1   ";"28012";"440358,59";"4474007,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE CHINO PLAZA DEL ANGEL";"1";"Anual";"1";"Abierta";"5,76";"5,76";"26/05/2015";"20104659";"1";"PLAZA  ANGEL NUM 1   ";"Acera";"2.96";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"4";"4";"8";"8";"2504"
"10002435";"1";"CENTRO              ";"106";"SOL                 ";"11007683";"1";"PLAZA  MAYOR NUM 1   ";"28012";"440050,59";"4474068,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"RESTAURANTE CASA CARMEN";"1";"Anual";"1";"Abierta";"43,64";"43,64";"12/11/2014";"20007004";"1";"PLAZA  MAYOR NUM 35   ";"Plaza peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"16";"16";"51";"51";"1045"
"10002469";"1";"CENTRO              ";"106";"SOL                 ";"11007454";"1";"CALLE  BARCELONA NUM 12   ";"28012";"440388,59";"4474089,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"RÓTULO NO INFORMADO";"1";"Anual";"1";"Abierta";"4,32";"4,32";"04/05/2015";"11007454";"1";"CALLE  BARCELONA NUM 12   ";"Acera";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"3";"3";"6";"6";"2319"
"10002508";"1";"CENTRO              ";"106";"SOL                 ";"11007306";"1";"CALLE  GRAN VIA NUM 39   ";"28013";"440150,59";"4474621,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"STARBUCKS COFFEE";"1";"Anual";"1";"Abierta";"36,91";"36,91";"01/06/2015";"11007219";"1";"PLAZA  CALLAO NUM 3   ";"Plaza peatonal";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"16";"16";"32";"32";"2551"
"10002538";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11003007";"1";"CALLE  ARGUMOSA NUM 9   ";"28012";"440647,59";"4473314,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"SOIDEMERSOL";"1";"Anual";"1";"Abierta";"3,78";"3,78";"27/01/2015";"11003007";"1";"CALLE  ARGUMOSA NUM 9   ";"Acera";"10:00:00";"12:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"2";"2";"5";"5";"1404"
"10002547";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11001651";"1";"CALLE  MAGDALENA NUM 1   ";"28012";"440332,59";"4473783,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LAS TAPAS DEL MUNDO";"1";"Anual";"1";"Abierta";"24,13";"24,13";"26/05/2015";"11001651";"1";"CALLE  MAGDALENA NUM 1   ";"Acera";"2.51";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"8";"8";"28";"28";"2497"
"10002570";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11002738";"1";"CALLE  AVE MARIA NUM 52   ";"28012";"440511,59";"4473405,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BAR PORTO";"1";"Anual";"1";"Abierta";"9,36";"9,36";"03/05/2016";"20004738";"1";"PLAZA  LAVAPIES NUM 2   ";"Acera";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"4";"4";"12";"12";"3445"
"10002709";"1";"CENTRO              ";"106";"SOL                 ";"31009364";"1";"CALLE  MARQUES VIUDO DE PONTEJOS NUM 17   ";"28012";"440086,59";"4474132,53";"1";"Puerta Calle";"1";"Abierto";"60";"";"PB";"";"";"";"MIMI S CREPERIA";"1";"Anual";"1";"Abierta";"5,95";"5,95";"06/10/2016";"20007018";"1";"CALLE  POSTAS NUM 17   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"5";"5";"10";"10";"3823"
"10002742";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006809";"1";"CALLE  GRAN VIA NUM 70   ";"28013";"439816,6";"4474921,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"HOTEL SENATOR ESPAÑA";"1";"Anual";"1";"Abierta";"10,8";"10,8";"29/12/2014";"11006809";"1";"CALLE  GRAN VIA NUM 70   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"5";"5";"14";"14";"1205"
"10002821";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11003093";"1";"RONDA  ATOCHA NUM 10   ";"28012";"440943,59";"4473192,52";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"RÓTULO NO INFORMADO";"2";"Estacional";"1";"Abierta";"45,36";"";"30/01/2015";"20004892";"1";"CALLE  ARGUMOSA NUM 30   ";"Acera";"3.70";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"14";"";"56";"";"1464"
"10002824";"1";"CENTRO              ";"106";"SOL                 ";"11007759";"1";"CALLE  POSTAS NUM 11   ";"28012";"440119,59";"4474157,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"PANS & COMPANY";"1";"Anual";"1";"Abierta";"4,68";"4,68";"23/09/2016";"20007034";"1";"CALLE  SAN CRISTOBAL NUM 6   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"2";"2";"6";"6";"3805"
"10002848";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004571";"1";"PLAZA  PEDRO ZEROLO NUM 12   ";"28004";"440699,59";"4474677,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"OSCAR ROOM MATE HOTELES";"1";"Anual";"1";"Abierta";"55,44";"55,44";"30/04/2015";"11004570";"1";"PLAZA  PEDRO ZEROLO NUM 11   ";"Plaza con bandas permanentes de circulación rodada";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"16";"16";"64";"64";"2306"
"10002857";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006812";"1";"CALLE  GRAN VIA NUM 76   ";"28013";"439762,6";"4474963,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"FRIDAYS";"1";"Anual";"1";"Abierta";"15,34";"15,34";"29/12/2014";"11006812";"1";"CALLE  GRAN VIA NUM 76   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"6";"6";"18";"18";"1204"
"10002879";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006172";"1";"PLAZA  DOS DE MAYO NUM 9   ";"28004";"440292,6";"4475347,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"PIZZERIA MARAVILLAS";"1";"Anual";"1";"Abierta";"20,02";"20,02";"16/12/2014";"11006171";"1";"PLAZA  DOS DE MAYO NUM 10   ";"Plaza peatonal";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"8";"8";"24";"24";"1173"
"10002882";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005814";"1";"PLAZA  CARLOS CAMBRONERO NUM 4   ";"28004";"440290,59";"4474978,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LAMUCCA";"1";"Anual";"1";"Abierta";"65,52";"65,52";"04/05/2015";"11005814";"1";"PLAZA  CARLOS CAMBRONERO NUM 4   ";"Acera";"2.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"23";"23";"82";"82";"2336"
"10002968";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006843";"1";"CALLE  REYES NUM 21   ";"28015";"439764,6";"4475035,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"RINCON DE REYES";"2";"Estacional";"1";"Abierta";"15,84";"";"19/01/2015";"11006843";"1";"CALLE  REYES NUM 21   ";"Calle peatonal";"0.00";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"6";"";"20";"";"1343"
"10002975";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005914";"1";"CALLE  SAN BERNARDO NUM 56   ";"28015";"440002,6";"4475195,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"RESTAURANTE PADRON";"1";"Anual";"1";"Abierta";"18,72";"18,72";"20/11/2014";"11005914";"1";"CALLE  SAN BERNARDO NUM 56   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"24";"24";"1094"
"10002986";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004487";"1";"CALLE  PEREZ GALDOS NUM 3   ";"28004";"440583,59";"4474888,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"EL 3 DE GALDOS";"1";"Anual";"1";"Abierta";"16,38";"16,38";"20/02/2015";"11004487";"1";"CALLE  PEREZ GALDOS NUM 3   ";"Calle peatonal";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"7";"7";"21";"21";"1550"
"10003016";"1";"CENTRO              ";"101";"PALACIO             ";"11001024";"1";"COSTANILLA  SAN ANDRES NUM 16   ";"28005";"439605,6";"4473780,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE VIVA LA VIDA";"1";"Anual";"1";"Abierta";"31,86";"31,86";"12/11/2014";"11001024";"1";"COSTANILLA  SAN ANDRES NUM 16   ";"Plaza peatonal";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:00:00";"10:00:00";"23:00:00";"0";"0";"9";"9";"36";"36";"1050"
"10003140";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11006725";"1";"CALLE  SAN VICENTE FERRER NUM 51   ";"28015";"440007,6";"4475277,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"LA DOÑA";"1";"Anual";"1";"Abierta";"6,3";"6,3";"19/05/2017";"11006731";"1";"CALLE  SAN BERNARDO NUM 57   ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"5";"5";"10";"10";"5997"
"10003144";"1";"CENTRO              ";"103";"CORTES              ";"11003875";"1";"PLAZA  SANTA ANA NUM 1   ";"28012";"440506,59";"4474047,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"ZAHARA DE OSBORNE";"1";"Anual";"1";"Abierta";"75";"75";"26/01/2015";"11003875";"1";"PLAZA  SANTA ANA NUM 1   ";"Plaza con bandas permanentes de circulación rodada";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"25";"25";"88";"88";"1377"
"10003286";"1";"CENTRO              ";"106";"SOL                 ";"11007711";"1";"CALLE  LATONEROS NUM 10   ";"28005";"439933,59";"4473947,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"EL MADROÑO";"1";"Anual";"1";"Abierta";"17,64";"17,64";"05/02/2015";"11007711";"1";"CALLE  LATONEROS NUM 10   ";"Calle peatonal";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"6";"6";"22";"22";"1492"
"10003297";"1";"CENTRO              ";"103";"CORTES              ";"11003853";"1";"PLAZA  SANTA ANA NUM 14   ";"28012";"440491,59";"4473997,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"MELIA";"1";"Anual";"1";"Abierta";"42,48";"42,48";"01/04/2015";"11003793";"1";"PLAZA  ANGEL NUM 7   ";"Plaza peatonal";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"12";"12";"48";"48";"1934"
"10003349";"1";"CENTRO              ";"101";"PALACIO             ";"11000684";"1";"CALLE  CAVA BAJA NUM 42   ";"28005";"439703,59";"4473721,53";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"LA MAZETA";"1";"Anual";"1";"Abierta";"2,34";"2,34";"26/10/2017";"20003986";"1";"PLAZA  HUMILLADERO NUM 2   ";"Plaza peatonal";"10:00:00";"00:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"1";"1";"3";"3";"6411"
"10003355";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004320";"1";"CALLE  HORTALEZA NUM 10   ";"28004";"440565,59";"4474699,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"FOOD FUSION";"1";"Anual";"1";"Abierta";"7,92";"7,92";"05/12/2016";"11004320";"1";"CALLE  HORTALEZA NUM 10   ";"Acera";"2.50";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"3";"3";"10";"10";"3943"
"10003373";"1";"CENTRO              ";"106";"SOL                 ";"11007255";"1";"CALLE  PRECIADOS NUM 31   ";"28013";"440062,59";"4474568,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"ATLÁNTICO";"1";"Anual";"1";"Abierta";"8,46";"8,46";"01/02/2017";"11007255";"1";"CALLE  PRECIADOS NUM 31   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"4";"4";"11";"11";"5590"
"10003397";"1";"CENTRO              ";"106";"SOL                 ";"11007721";"1";"CALLE  CIUDAD RODRIGO NUM 2   ";"28012";"439916,59";"4474140,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CASA MARIA";"1";"Anual";"1";"Abierta";"73,44";"73,44";"21/03/2016";"20006988";"1";"PLAZA  MAYOR NUM 24   ";"Plaza peatonal";"10:00:00";"01:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"2";"2";"21";"21";"84";"84";"3314"
"10003486";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"11005485";"1";"CALLE  FUENCARRAL NUM 95   ";"28004";"440472,59";"4475407,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"LE PAIN QUOTIDIEN";"1";"Anual";"1";"Abierta";"20,52";"20,52";"09/10/2015";"11005485";"1";"CALLE  FUENCARRAL NUM 95   ";"Plaza con bandas permanentes de circulación rodada";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"26";"26";"3086"
"10003503";"1";"CENTRO              ";"106";"SOL                 ";"11007823";"1";"COSTANILLA  ANGELES NUM 2   ";"28013";"439877,6";"4474381,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"SIN ESPECIFICAR";"1";"Anual";"1";"Abierta";"11,16";"11,16";"16/09/2016";"11007836";"1";"CALLE  ARENAL NUM 28   ";"Calle peatonal";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"4";"4";"14";"14";"3794"
"10003505";"1";"CENTRO              ";"101";"PALACIO             ";"11000326";"1";"PLAZA  RAMALES NUM 2   ";"28013";"439654,6";"4474279,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"RÃ³TULO NO INFORMADO";"1";"Anual";"1";"Abierta";"79,92";"79,92";"05/12/2016";"11000326";"1";"PLAZA  RAMALES NUM 2   ";"Plaza peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"23";"23";"92";"92";"3945"
"10003511";"1";"CENTRO              ";"104";"JUSTICIA            ";"11005234";"1";"CALLE  BARCELO NUM 3   ";"28004";"440545,59";"4475333,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BURGUER KING";"1";"Anual";"1";"Abierta";"4,68";"4,68";"20/02/2015";"11005234";"1";"CALLE  BARCELO NUM 3   ";"Acera";"3.27";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"2";"2";"6";"6";"1563"
"10003543";"1";"CENTRO              ";"101";"PALACIO             ";"11000722";"1";"PLAZA  PUERTA DE MOROS NUM 8   ";"28005";"439691,59";"4473697,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"VAOVA";"1";"Anual";"1";"Abierta";"39,57";"39,57";"12/05/2014";"31041413";"1";"PLAZA  HUMILLADERO NUM 5   ";"Acera";"2.50";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"14";"14";"43";"43";"182"
"10003546";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004365";"1";"CALLE  GRAN VIA NUM 10   ";"28013";"440737,59";"4474559,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"MUESTRA";"1";"Anual";"1";"Abierta";"5,76";"5,76";"05/12/2016";"11004365";"1";"CALLE  GRAN VIA NUM 10   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"4";"4";"8";"8";"3947"
"10003554";"1";"CENTRO              ";"101";"PALACIO             ";"11000321";"1";"CALLE  UNION NUM 10   ";"28013";"439722,6";"4474364,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"PIZERIA VIA APPIA";"1";"Anual";"1";"Abierta";"2,38";"2,38";"19/04/2016";"31037358";"1";"CALLE  VERGARA NUM 3  B";"Acera";"10:00:00";"01:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"2";"2";"4";"4";"3393"
"10003596";"1";"CENTRO              ";"103";"CORTES              ";"11003427";"1";"CALLE  MORATIN NUM 52   ";"28014";"441106,59";"4473779,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RADISON BLU HOTEL MADRID PRADO";"1";"Anual";"1";"Abierta";"31,68";"31,68";"05/12/2016";"31041440";"1";"PLAZA  PLATERIA DE MARTINEZ NUM 2   ";"Plaza con bandas permanentes de circulación rodada";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:00:00";"10:00:00";"23:00:00";"0";"0";"12";"12";"40";"40";"3948"
"10003598";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11003120";"1";"PLAZA  EMPERADOR CARLOS V NUM 9   ";"28012";"441199,58";"4473368,52";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"STARBUCKS COFFE";"1";"Anual";"1";"Abierta";"34,1";"34,1";"18/03/2015";"20004912";"1";"CALLE  DOCTOR DRUMEN NUM 5   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"02:30:00";"10:00:00";"23:00:00";"0";"0";"16";"16";"40";"40";"1739"
"10003612";"1";"CENTRO              ";"104";"JUSTICIA            ";"11004570";"1";"PLAZA  PEDRO ZEROLO NUM 11   ";"28004";"440707,59";"4474708,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"TOMA JAMON";"1";"Anual";"1";"Abierta";"34,2";"34,2";"04/03/2015";"11004570";"1";"PLAZA  PEDRO ZEROLO NUM 11   ";"Plaza peatonal";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"15";"15";"44";"44";"1656"
"10003659";"1";"CENTRO              ";"103";"CORTES              ";"11004145";"1";"CALLE  GRAN VIA NUM 11   ";"28013";"440668,59";"4474551,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"HOTEL DE LAS LETRAS";"2";"Estacional";"1";"Abierta";"3,78";"";"10/07/2017";"20005258";"1";"CALLE  CABALLERO DE GRACIA NUM 11   ";"Acera";"10:00:00";"01:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"2";"";"5";"";"6245"
"10003661";"1";"CENTRO              ";"103";"CORTES              ";"11003722";"1";"PLAZA  SANTA ANA NUM 6   ";"28012";"440586,59";"4473995,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAFE Y TAPAS";"1";"Anual";"1";"Abierta";"43";"43";"30/12/2014";"11003722";"1";"PLAZA  SANTA ANA NUM 6   ";"Plaza con bandas permanentes de circulación rodada";"0.00";"10:00:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";"0";"0";"14";"14";"52";"52";"1224"
"20000005";"2";"ARGANZUELA          ";"205";"DELICIAS            ";"11009668";"1";"PASEO  DELICIAS NUM 108   ";"28045";"441040,58";"4471919,52";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"RESTAURANTE DOMINGUEZ BAR";"2";"Estacional";"1";"Abierta";"18,72";"";"12/06/2014";"11009668";"1";"PASEO  DELICIAS NUM 108   ";"Acera";"2.87";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"8";"";"24";"";"516"
"20000056";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008214";"1";"PASEO  IMPERIAL NUM 50   ";"28005";"439309,59";"4472582,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"BAR RESTAURANTE MARTIN";"1";"Anual";"1";"Abierta";"12,96";"12,96";"07/05/2014";"11008214";"1";"PASEO  IMPERIAL NUM 50   ";"Acera";"5.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"4";"4";"16";"16";"146"
"20000080";"2";"ARGANZUELA          ";"203";"CHOPERA             ";"11009093";"1";"CALLE  GUILLERMO DE OSMA NUM 19   ";"28045";"440848,58";"4471689,52";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CAFE BAR MANZANARES";"1";"Anual";"1";"Abierta";"34,33";"34,33";"30/05/2014";"11009093";"1";"CALLE  GUILLERMO DE OSMA NUM 19   ";"Acera";"3.25";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"12";"12";"43";"43";"330"
